squarefoot,location,num_past_occupants,rent,building_type
3957,Rural,8,19370.645821904458,Apartment
4953,Rural,1,15359.529689622384,House
3896,Rural,6,16299.463965797206,Condo
4048,Suburb,0,14387.478703742554,House
3473,Suburb,1,15206.453826310779,Apartment
2115,Suburb,5,11053.784370675006,Apartment
4141,Downtown,4,26014.4966835567,Apartment
2305,Downtown,7,15023.124767239246,Condo
4793,Suburb,1,17670.935508495757,House
974,Downtown,0,4721.508275695689,Condo
686,Downtown,6,4332.655904948511,Condo
2458,Rural,5,9843.110914389561,Condo
2961,Rural,7,12762.693333150928,Condo
2364,Downtown,7,14096.448491993408,House
4151,Downtown,1,19287.868391348657,House
3553,Suburb,7,18528.88275447038,Condo
4936,Downtown,5,29703.613134259038,Condo
4566,Rural,8,22309.63274569711,Apartment
1039,Downtown,6,7119.187547614229,Apartment
1701,Suburb,1,6374.213787791609,House
3559,Rural,7,16821.80134006873,Apartment
2577,Rural,8,10588.684649517048,House
4204,Rural,6,16175.871881220655,House
4223,Rural,3,14288.348290847833,House
4514,Downtown,8,33107.73263790461,Apartment
3527,Suburb,3,16942.25251950263,Apartment
3131,Downtown,3,15959.943606011497,House
4058,Downtown,8,25231.005368762584,House
2812,Rural,7,12270.767038702865,Condo
2451,Suburb,3,9937.835423716364,House
3975,Rural,7,15782.898635018973,House
3045,Downtown,7,19894.31812620067,Condo
4166,Downtown,6,24045.126667069413,House
4064,Rural,9,17415.578187749234,House
2522,Downtown,5,13932.54185365867,House
3092,Downtown,7,20164.0670412104,Condo
1997,Rural,6,9077.948283021638,Apartment
3762,Downtown,4,19983.610688957437,House
4363,Suburb,3,19341.92775217282,Condo
1824,Rural,1,5706.383667729129,House
332,Suburb,7,1825.8095764909453,Condo
4325,Downtown,8,26880.621488728233,House
2866,Downtown,3,15811.102644769573,Condo
3103,Rural,3,12506.104940621584,Apartment
4196,Downtown,4,26376.36177595729,Apartment
4009,Rural,1,14651.528603275034,Apartment
1019,Rural,6,3812.0776484230687,House
4879,Rural,4,18847.323551531445,Condo
1272,Rural,5,4711.470844943253,House
4018,Rural,3,13583.820880080819,House
4702,Suburb,7,24589.840449527343,Condo
4852,Rural,7,19394.971399293074,House
2507,Suburb,4,11648.192153682177,Condo
4726,Downtown,5,28465.415757306688,Condo
4620,Rural,2,17715.122843666384,Apartment
3330,Downtown,0,17460.91741722346,Apartment
3875,Rural,8,18957.646867555148,Apartment
3416,Suburb,8,18444.780659700453,Condo
3585,Suburb,2,16480.352522793848,Apartment
943,Suburb,3,4154.196115122696,Condo
494,Downtown,6,2829.2789392922346,House
4296,Rural,1,15711.298088708598,Apartment
788,Downtown,2,4153.319495346804,Condo
2504,Suburb,5,12087.79156604329,Condo
2957,Downtown,7,19283.679964438543,Condo
3576,Suburb,0,13872.419312458334,Condo
1402,Suburb,3,6660.220867684258,Apartment
1541,Suburb,0,6511.777148386601,Apartment
815,Rural,1,2947.8624556307986,Apartment
692,Rural,7,3101.2369983578837,Condo
930,Suburb,5,4151.354845183387,House
4016,Downtown,8,27184.350287831036,Condo
2147,Downtown,1,9976.22476020712,House
2955,Rural,2,11442.309138139348,Apartment
1279,Suburb,8,6917.549773739463,Condo
4829,Downtown,8,32730.234457954593,Condo
3702,Suburb,5,19342.552852768345,Apartment
4171,Downtown,2,22196.998479718815,Condo
577,Rural,4,2138.702596810427,House
532,Suburb,1,1936.2201830970682,House
1852,Suburb,6,8552.530721353087,House
3570,Downtown,9,24967.904871046085,Condo
2709,Downtown,7,17686.032390301527,Condo
3812,Downtown,5,21192.35173114976,House
325,Suburb,7,1648.7084483959636,Condo
760,Rural,1,2363.2990420312926,House
4064,Rural,2,15552.976214516719,Apartment
3731,Downtown,6,21468.864995429958,House
3783,Rural,9,19166.34818768024,Apartment
2294,Downtown,0,11988.796384621051,Apartment
790,Rural,6,3661.3184334180937,Apartment
1372,Suburb,5,6098.874204221989,House
3473,Downtown,7,20692.989486396462,House
515,Rural,6,2171.8425503068897,Condo
2023,Suburb,3,9062.720659779518,Condo
1892,Rural,2,7287.251610902108,Apartment
2906,Suburb,2,11335.72520588512,House
458,Suburb,3,2020.351508142461,Condo
3613,Rural,8,16283.027307912165,Condo
3141,Rural,8,14160.58272399368,Condo
2076,Suburb,1,7598.779638164515,House
2352,Suburb,4,10929.256339484786,Condo
2595,Suburb,0,10912.821449728304,Apartment
1996,Downtown,3,10125.783180977241,House
3293,Suburb,1,13372.373125800266,Condo
2769,Downtown,7,18073.471242751635,Condo
2246,Suburb,3,9189.413267713919,House
4109,Downtown,4,23817.07520398676,Condo
3083,Suburb,3,13726.999876616048,Condo
3944,Suburb,4,19753.998370909576,Apartment
2800,Suburb,4,11850.754002745558,House
3945,Rural,4,15265.48157258145,Condo
2945,Rural,2,9550.723109147471,House
2649,Suburb,6,12118.905316719829,House
2232,Downtown,2,12864.58321983755,Apartment
3594,Downtown,1,19682.72307957581,Apartment
2057,Suburb,2,8149.847492219623,House
1416,Rural,2,5324.779966826967,Apartment
2867,Downtown,7,20255.353718840466,Apartment
3799,Rural,3,14012.299540042093,Condo
792,Downtown,2,4604.480272324986,Apartment
3606,Suburb,9,21867.831825774927,Apartment
919,Rural,4,3601.761123319854,Condo
3532,Downtown,3,19657.432588522202,Condo
4123,Suburb,8,20392.340602464385,House
2680,Suburb,7,15109.022757910212,Apartment
1846,Suburb,6,9255.871447525433,Condo
3863,Rural,7,18188.986321151293,Apartment
1905,Rural,4,6737.88394533894,House
4052,Suburb,3,19542.89677884935,Apartment
4975,Rural,6,22573.150895038918,Apartment
2190,Downtown,0,11428.876439695337,Apartment
1575,Suburb,5,7561.849049424258,Condo
3043,Suburb,7,15833.173077625666,Condo
2793,Rural,6,10734.018469876533,House
656,Suburb,1,2873.7472033752997,Apartment
1169,Downtown,6,6832.68354255619,House
1185,Rural,5,4372.271495139154,House
2301,Rural,4,8900.759621412557,Condo
1583,Suburb,3,7530.573963018627,Apartment
919,Suburb,0,3780.143131486228,Apartment
1182,Suburb,1,4340.034235548151,House
1096,Rural,6,4943.670640146155,Apartment
3942,Suburb,9,22012.769371198872,Condo
3725,Downtown,2,18084.463465151548,House
1596,Suburb,4,6817.082953203704,House
544,Suburb,7,2794.8111728041004,Condo
3195,Rural,7,13887.019109535313,Condo
1229,Suburb,5,5965.850003365006,Condo
819,Rural,4,3212.0392200025326,Condo
3512,Suburb,1,14263.92784445494,Condo
2709,Downtown,8,18336.428888143724,Condo
307,Downtown,0,1408.145961960894,House
2825,Rural,1,10368.283577173852,Apartment
3723,Rural,0,13039.214737925742,Apartment
2319,Suburb,3,9339.088347140201,House
4890,Suburb,3,23536.47301913294,Apartment
4582,Downtown,4,28774.000793961306,Apartment
3967,Suburb,4,16855.933956158962,House
3971,Downtown,7,28057.625095494528,Apartment
3101,Rural,2,11878.983956736734,Apartment
385,Suburb,5,1744.0860506881934,House
3415,Rural,2,13077.527603659864,Apartment
4532,Suburb,1,18376.87908728519,Condo
2768,Downtown,7,16617.366024712657,House
3919,Rural,0,13736.398676096806,Apartment
1936,Rural,8,9462.93591753365,Apartment
3883,Suburb,6,19473.809602338417,Condo
4309,Rural,9,18360.984701994745,House
3626,Downtown,3,18456.20274377216,House
2518,Rural,2,9687.676206028736,Apartment
2517,Rural,5,10095.162160130525,Condo
2669,Suburb,8,14438.93959289023,Condo
3938,Rural,8,17735.599389324805,Condo
2803,Suburb,3,12369.664026649583,Condo
1243,Suburb,9,6970.3416624871825,Condo
3137,Rural,4,12143.475728589236,Condo
2960,Downtown,8,18356.065649649303,House
3236,Suburb,1,14304.230177459485,Apartment
4744,Rural,1,17360.499016643764,Apartment
4247,Suburb,4,19672.997659407767,Condo
1976,Downtown,0,8857.317963351456,House
1496,Downtown,7,8879.602431693991,House
4405,Suburb,4,20394.708207654417,Condo
3087,Downtown,9,23440.186580461905,Apartment
1761,Rural,1,6010.378056016346,Condo
3618,Rural,8,14997.959478566647,House
966,Suburb,1,3867.375379144409,Condo
2476,Downtown,6,16924.24407772761,Apartment
4043,Rural,7,19063.255608232146,Apartment
900,Rural,5,3279.7532561728344,House
2952,Rural,6,12320.672084229325,Condo
4722,Suburb,0,18249.917050693988,Condo
4124,Suburb,3,16906.394927763537,House
4206,Rural,6,17617.451482281536,Condo
1279,Rural,0,3882.449758085422,House
2751,Downtown,0,13331.621585715915,Condo
928,Downtown,5,6006.761958257529,Apartment
1929,Downtown,3,9892.406368842785,House
3996,Suburb,2,16937.885791347286,Condo
3730,Rural,4,14382.384420775477,Condo
3974,Suburb,8,21512.16453616686,Condo
4229,Rural,9,18098.873285050206,House
3065,Downtown,9,23299.88652545149,Apartment
4669,Downtown,9,32725.380513684602,Condo
415,Downtown,2,2015.3162354800106,House
2303,Downtown,4,13433.52329770383,Condo
992,Rural,9,4994.037958054097,Apartment
3462,Downtown,4,21688.530249046817,Apartment
1405,Rural,8,6884.9165807998115,Apartment
3308,Rural,9,14157.467752665889,House
2461,Suburb,3,10948.28709885264,Condo
453,Downtown,0,2042.624020852189,House
3999,Downtown,9,27998.55803227708,Condo
4710,Suburb,4,20112.897845339787,House
4086,Rural,0,13170.552742572976,Condo
1364,Downtown,5,7526.587806475344,House
4500,Rural,9,21040.59124563939,Condo
2213,Suburb,9,11361.803855049777,House
1516,Rural,6,6880.6725184453035,Apartment
2701,Downtown,0,11903.719375707422,House
2072,Rural,9,10431.014408933357,Apartment
2260,Rural,3,9119.522054763214,Apartment
3080,Downtown,8,20765.849062147394,Condo
3171,Downtown,0,16586.62221628524,Apartment
960,Rural,8,4704.749157887699,Apartment
2935,Rural,7,12829.468104567217,Condo
2629,Suburb,4,11150.56335844632,House
4254,Downtown,5,23581.86231443475,House
2750,Rural,6,12465.128850343752,Apartment
1432,Downtown,3,7182.4134835751765,House
999,Suburb,5,5229.72362127692,Apartment
2338,Rural,6,8968.211731517356,House
4947,Rural,5,18274.156740155333,House
4800,Rural,5,17678.383614544393,House
4857,Downtown,1,26658.94152626686,Apartment
2479,Suburb,4,11555.015646814696,Condo
3138,Downtown,2,15266.482539383856,House
1173,Rural,6,4405.456148441535,House
383,Suburb,3,1584.641585749194,House
1722,Rural,0,6050.213281889371,Apartment
2975,Rural,5,12017.412135520903,Condo
3480,Downtown,5,22731.271659724844,Apartment
4616,Rural,6,17712.88895018235,House
4275,Suburb,7,24185.7203998388,Apartment
1691,Rural,2,5538.750800594502,House
3518,Rural,5,13005.436444887071,House
4507,Downtown,9,34234.950067530466,Apartment
914,Suburb,1,3362.749085909986,House
3271,Downtown,8,20161.379515081735,House
3865,Rural,1,13120.630572234018,Condo
3876,Downtown,2,22262.6362385318,Apartment
4870,Downtown,9,36941.80447268965,Apartment
570,Downtown,1,2690.3281189900017,House
4366,Downtown,8,27064.773956379584,House
2768,Rural,0,9691.121560743099,Apartment
1690,Rural,4,7197.289059869704,Apartment
3654,Suburb,0,15323.665535757913,Apartment
4435,Downtown,4,23527.409893726483,House
3907,Downtown,7,25403.97523112382,Condo
2883,Suburb,7,15073.153457522702,Condo
4373,Downtown,7,26142.804683984396,House
3375,Suburb,1,12483.380300182327,House
4206,Rural,7,16819.300429796134,House
589,Suburb,4,2994.958451707269,Apartment
2780,Downtown,0,12308.229410923805,House
3552,Suburb,6,19439.177214142568,Apartment
578,Rural,5,2377.6762953548114,Condo
3224,Downtown,4,17080.078975314664,House
880,Rural,0,2656.173964497435,House
553,Rural,0,1941.850640002172,Apartment
4576,Suburb,5,24039.2831968648,Apartment
1124,Rural,9,5732.600543729972,Apartment
4132,Downtown,6,25969.799343008337,Condo
999,Rural,9,4685.835832138576,Condo
1680,Rural,9,7131.04528606047,House
4196,Suburb,0,14837.063955494863,House
1973,Rural,8,9646.172761825002,Apartment
3027,Suburb,3,13382.581688077438,Condo
3456,Suburb,4,14713.169921953804,House
3688,Downtown,1,20225.759576564524,Apartment
4607,Downtown,9,34935.24450263293,Apartment
683,Downtown,7,4489.166308129278,Condo
641,Downtown,1,3223.1287387089233,Condo
2287,Suburb,2,8934.343450942948,House
4359,Rural,8,18020.614427565626,House
3409,Downtown,1,18677.086705695536,Apartment
4382,Downtown,5,28705.923665129172,Apartment
4815,Downtown,3,29021.14263069079,Apartment
3098,Rural,6,11937.24396741135,House
3540,Downtown,5,21468.756871717247,Condo
2288,Rural,9,9772.177947680331,House
3714,Suburb,8,19994.357635224223,Condo
2149,Suburb,8,10623.92143427658,House
605,Suburb,9,3155.2846501814392,House
3913,Rural,3,14486.19276354298,Condo
3049,Downtown,0,13429.602263798108,House
1435,Downtown,1,6587.158884960722,House
505,Downtown,7,3638.378581803073,Apartment
4891,Downtown,9,34285.54585386378,Condo
3750,Downtown,7,24427.75428490091,Condo
4111,Rural,1,15152.1298308109,Apartment
3922,Suburb,3,17560.75225817827,Condo
3899,Downtown,0,20453.85429172612,Apartment
2851,Suburb,6,14359.327704500873,Condo
4608,Rural,3,17090.333938533782,Condo
609,Rural,7,2690.18462854622,Condo
3008,Downtown,8,20438.607236963973,Condo
2291,Rural,8,11140.17047151003,Apartment
571,Suburb,2,2612.3493998311833,Apartment
3942,Downtown,4,22846.10844995656,Condo
4386,Downtown,5,24303.191555103753,House
2122,Suburb,5,11181.959855019311,Apartment
3573,Downtown,9,25044.876194198085,Condo
4838,Downtown,7,34207.28486458583,Apartment
4649,Suburb,5,20617.883200688408,House
820,Downtown,5,4539.474033901397,House
1276,Downtown,3,6476.296227174055,House
4022,Suburb,6,20207.632990809183,Condo
3851,Rural,7,16708.07004113676,Condo
4405,Suburb,2,17131.406352153892,House
3073,Downtown,6,20922.32518853521,Apartment
2852,Suburb,2,13108.79066184515,Apartment
3132,Downtown,7,18813.236272768096,House
4207,Downtown,0,20327.7292986763,Condo
452,Suburb,0,1960.0897768337081,Apartment
3264,Downtown,5,21286.96741673858,Apartment
3216,Rural,9,16206.545665365937,Apartment
3100,Downtown,8,20957.257437950633,Condo
2052,Suburb,3,8405.493518092479,House
2910,Rural,5,11688.588437857,Condo
4175,Rural,4,17472.040454620485,Apartment
1404,Downtown,0,6266.387422221031,House
2836,Suburb,5,13678.877753624578,Condo
4499,Downtown,8,27849.98825854024,House
4154,Downtown,2,23945.501879376807,Apartment
3794,Suburb,2,16061.28573984011,Condo
2214,Suburb,1,8215.644148857948,House
3372,Downtown,3,18736.033635993877,Condo
1306,Rural,9,6632.500296694332,Apartment
706,Downtown,2,3479.629102082949,House
466,Rural,1,1755.823888172059,Apartment
808,Downtown,0,3562.4005594708437,House
1961,Suburb,2,9077.759402322841,Apartment
3964,Rural,9,20076.13409591485,Apartment
3789,Suburb,5,18337.463685511462,Condo
980,Suburb,8,5711.670262054477,Apartment
2824,Suburb,4,13127.960194662952,Condo
2420,Suburb,2,11135.819220979558,Apartment
4977,Suburb,4,25003.588374476953,Apartment
4657,Downtown,4,29250.412223152653,Apartment
1663,Rural,4,5996.176911973653,House
1631,Downtown,6,10195.604658640012,Condo
2592,Downtown,4,13831.163140271587,House
1838,Downtown,6,11612.656946226483,Condo
3708,Suburb,8,21772.27590732608,Apartment
860,Downtown,4,4542.540609586785,House
1399,Rural,1,4814.982120273538,Condo
2203,Downtown,4,13816.439413052254,Apartment
474,Suburb,7,2507.0015885163875,Condo
2456,Rural,3,9100.878753381989,Condo
2530,Rural,1,9248.570053105412,Apartment
4587,Rural,9,19659.8840639839,House
4460,Rural,2,17208.232599243907,Apartment
4220,Downtown,8,26171.249548836702,House
1797,Suburb,8,9820.25633475273,Condo
4154,Rural,7,18048.8001420799,Condo
3471,Rural,7,15092.747451714642,Condo
1867,Suburb,7,8866.404487065261,House
1451,Downtown,7,10222.0894067506,Apartment
668,Rural,7,2650.9720659632335,House
342,Downtown,0,1635.455945549599,Condo
2207,Downtown,5,13277.138703891495,Condo
3790,Downtown,8,27726.36182721563,Apartment
2835,Downtown,7,16931.313680554926,House
4473,Rural,2,15903.15463172593,Condo
3173,Rural,0,9291.132235905974,House
2124,Downtown,1,9770.389298929033,House
1593,Downtown,1,8664.35480133271,Apartment
3686,Suburb,6,20016.6893667213,Apartment
3272,Suburb,5,15836.069053627345,Condo
4222,Suburb,1,18539.681970515616,Apartment
1292,Rural,7,5129.949095742112,House
2686,Suburb,8,15721.872623814243,Apartment
2540,Rural,6,9652.795817082218,House
1776,Rural,3,6619.790880365462,Condo
3707,Rural,0,11007.673389862575,House
689,Rural,3,2747.2878909515043,Apartment
1299,Suburb,3,6257.711391657963,Apartment
4920,Downtown,7,32087.73093936081,Condo
2155,Downtown,3,12914.429895937288,Apartment
958,Downtown,3,5299.291626442634,Condo
3063,Suburb,1,12516.853596632733,Condo
3963,Downtown,9,30068.453132082577,Apartment
1781,Suburb,6,8212.207542452417,House
4031,Suburb,3,17877.99153366285,Condo
751,Suburb,5,3303.6514656622867,House
2775,Downtown,2,16004.98630372247,Apartment
3522,Downtown,6,20230.362240606908,House
1837,Downtown,5,10247.942292408952,House
3393,Rural,2,10936.013233303182,House
1182,Suburb,3,4783.122753621598,House
4708,Rural,9,23740.156465045715,Apartment
4368,Suburb,4,22008.19517198273,Apartment
2866,Downtown,8,17763.605026540874,House
3577,Suburb,5,18702.878469328047,Apartment
674,Suburb,3,3264.543326235106,Apartment
4846,Rural,6,20355.897890439508,Condo
3997,Suburb,1,17579.32950092358,Apartment
3362,Downtown,3,17175.67463456701,House
4990,Suburb,4,25051.816606478966,Apartment
3550,Suburb,3,17041.776034760405,Apartment
4895,Suburb,3,23576.337898803602,Apartment
4859,Rural,8,23695.559926515016,Apartment
412,Suburb,1,1706.0524904962642,Condo
3497,Suburb,5,15462.952286069052,House
2678,Rural,7,10667.24434790065,House
2224,Rural,7,10361.657245042465,Apartment
439,Rural,6,1984.613786176377,Apartment
1724,Rural,9,8037.461313370289,Condo
3249,Downtown,3,19609.16930036352,Apartment
3468,Downtown,6,21819.71193980768,Condo
816,Suburb,9,4192.227448478085,House
2916,Downtown,5,16057.185889305887,House
1187,Suburb,5,5711.365458314864,Condo
3404,Downtown,1,15883.432866420979,House
349,Rural,7,1633.6536777257222,Apartment
4251,Rural,7,19966.267204819902,Apartment
3860,Downtown,6,24295.237502552907,Condo
318,Downtown,8,1890.0047394399942,House
1773,Suburb,7,8472.554325130131,House
4361,Suburb,8,23619.85727958479,Condo
2906,Suburb,8,15727.058413542507,Condo
751,Rural,5,2708.8818709932816,House
4065,Rural,1,13697.705895323146,Condo
2738,Rural,6,12381.836674847616,Apartment
4610,Rural,2,15007.56133385645,House
1849,Suburb,6,9296.693723225035,Condo
3774,Rural,8,16994.31061899093,Condo
427,Rural,9,2014.1666316833307,Condo
3061,Rural,9,13063.697356734232,House
4756,Rural,1,17457.46558973874,Apartment
4964,Downtown,5,32491.13656088166,Apartment
1715,Suburb,5,7582.158821285454,House
